TxnID,CustomerID,Amount,Currency,Status,Region,Method,CreatedAt
TXN-0005008,CUST-64518,4017.13,USD,Declined,IN,BankTransfer,2024-01-05T05:33:04Z
TXN-0005009,CUST-50044,4616.77,GBP,Voided,CA,GiftCard,2024-01-05T05:34:17Z
TXN-0005010,CUST-70787,946.59,AUD,Refunded,EU,MasterCard,2024-01-05T05:35:30Z
TXN-0005011,CUST-35486,2894.14,AUD,Captured,EU,BankTransfer,2024-01-05T05:36:43Z
TXN-0005012,CUST-24881,1800.69,JPY,Refunded,UK,Visa,2024-01-05T05:37:56Z
TXN-0005013,CUST-81931,4578.39,JPY,Refunded,EU,GiftCard,2024-01-05T05:39:09Z
TXN-0005014,CUST-39278,2580.08,CAD,Captured,CA,SEPA,2024-01-05T05:40:22Z
TXN-0005015,CUST-44128,91.46,CAD,Declined,CA,SEPA,2024-01-05T05:41:35Z
TXN-0005016,CUST-87022,2954.96,GBP,Declined,AU,BankTransfer,2024-01-05T05:42:48Z
TXN-0005017,CUST-69718,1680.27,GBP,Captured,EU,Amex,2024-01-05T05:44:01Z
TXN-0005018,CUST-18951,3434.18,JPY,Authorized,CA,MasterCard,2024-01-05T05:45:14Z
TXN-0005019,CUST-81282,3497.37,BRL,Refunded,IN,Amex,2024-01-05T05:46:27Z
TXN-0005020,CUST-25453,3520.16,CAD,Declined,CA,Visa,2024-01-05T05:47:40Z
TXN-0005021,CUST-14885,2920.57,EUR,Authorized,BR,MasterCard,2024-01-05T05:48:53Z
TXN-0005022,CUST-56362,2331.61,AUD,Refunded,JP,BankTransfer,2024-01-05T05:50:06Z
TXN-0005023,CUST-23873,1245.88,JPY,Captured,AU,GiftCard,2024-01-05T05:51:19Z
TXN-0005024,CUST-25982,472.30,EUR,Authorized,EU,Visa,2024-01-05T05:52:32Z
TXN-0005025,CUST-13018,4093.40,BRL,Captured,BR,Wallet,2024-01-05T05:53:45Z
TXN-0005026,CUST-9291,4448.13,USD,Refunded,BR,Amex,2024-01-05T05:54:58Z
TXN-0005027,CUST-53250,4118.25,BRL,Declined,BR,SEPA,2024-01-05T05:56:11Z
TXN-0005028,CUST-29594,4189.61,BRL,Voided,CA,SEPA,2024-01-05T05:57:24Z
TXN-0005029,CUST-51291,3095.15,JPY,Voided,UK,UPI,2024-01-05T05:58:37Z
TXN-0005030,CUST-1965,3914.19,EUR,Refunded,US,SEPA,2024-01-05T05:59:50Z
TXN-0005031,CUST-24990,4437.56,BRL,Captured,US,GiftCard,2024-01-05T06:01:03Z
TXN-0005032,CUST-86065,2418.74,EUR,Refunded,CA,MasterCard,2024-01-05T06:02:16Z
TXN-0005033,CUST-48332,3178.71,CAD,Refunded,BR,BankTransfer,2024-01-05T06:03:29Z
TXN-0005034,CUST-50373,557.03,EUR,Refunded,JP,GiftCard,2024-01-05T06:04:42Z
TXN-0005035,CUST-63559,911.06,EUR,Voided,US,Amex,2024-01-05T06:05:55Z
TXN-0005036,CUST-82859,2607.20,USD,Refunded,UK,Amex,2024-01-05T06:07:08Z
TXN-0005037,CUST-94323,1189.68,EUR,Authorized,CA,SEPA,2024-01-05T06:08:21Z
TXN-0005038,CUST-55780,1770.98,JPY,Voided,IN,GiftCard,2024-01-05T06:09:34Z
TXN-0005039,CUST-34762,4796.30,EUR,Authorized,IN,Visa,2024-01-05T06:10:47Z
TXN-0005040,CUST-11365,3893.79,JPY,Authorized,UK,BankTransfer,2024-01-05T06:12:00Z
TXN-0005041,CUST-71492,3602.20,BRL,Captured,JP,Wallet,2024-01-05T06:13:13Z
TXN-0005042,CUST-20040,846.44,CAD,Captured,IN,MasterCard,2024-01-05T06:14:26Z
TXN-0005043,CUST-37821,1815.05,USD,Captured,UK,UPI,2024-01-05T06:15:39Z
TXN-0005044,CUST-48213,4002.57,INR,Authorized,UK,BankTransfer,2024-01-05T06:16:52Z
TXN-0005045,CUST-68984,2424.08,JPY,Authorized,UK,Amex,2024-01-05T06:18:05Z
TXN-0005046,CUST-36615,4215.76,GBP,Authorized,JP,Wallet,2024-01-05T06:19:18Z
TXN-0005047,CUST-34865,1732.77,USD,Captured,EU,Visa,2024-01-05T06:20:31Z
TXN-0005048,CUST-38394,2471.15,GBP,Voided,BR,MasterCard,2024-01-05T06:21:44Z
TXN-0005049,CUST-77178,3692.60,BRL,Captured,AU,BankTransfer,2024-01-05T06:22:57Z
TXN-0005050,CUST-98022,4853.87,USD,Captured,CA,SEPA,2024-01-05T06:24:10Z
TXN-0005051,CUST-80277,443.60,INR,Refunded,IN,Amex,2024-01-05T06:25:23Z
TXN-0005052,CUST-59344,3187.47,USD,Refunded,US,SEPA,2024-01-05T06:26:36Z
TXN-0005053,CUST-19108,1772.38,JPY,Captured,US,Amex,2024-01-05T06:27:49Z
TXN-0005054,CUST-7491,3047.18,JPY,Declined,UK,Amex,2024-01-05T06:29:02Z
TXN-0005055,CUST-12243,3729.31,BRL,Captured,EU,BankTransfer,2024-01-05T06:30:15Z
TXN-0005056,CUST-61261,4845.06,AUD,Declined,JP,BankTransfer,2024-01-05T06:31:28Z
TXN-0005057,CUST-76544,4772.79,CAD,Declined,EU,MasterCard,2024-01-05T06:32:41Z
TXN-0005058,CUST-82332,1440.21,USD,Declined,UK,SEPA,2024-01-05T06:33:54Z
TXN-0005059,CUST-8707,602.98,USD,Captured,US,BankTransfer,2024-01-05T06:35:07Z
TXN-0005060,CUST-86420,3636.21,INR,Voided,UK,Visa,2024-01-05T06:36:20Z
TXN-0005061,CUST-12328,3005.89,INR,Authorized,UK,MasterCard,2024-01-05T06:37:33Z
TXN-0005062,CUST-2383,1239.05,JPY,Declined,AU,Wallet,2024-01-05T06:38:46Z
TXN-0005063,CUST-81793,2479.54,JPY,Refunded,CA,Wallet,2024-01-05T06:39:59Z
TXN-0005064,CUST-58477,1479.47,USD,Declined,JP,Wallet,2024-01-05T06:41:12Z
TXN-0005065,CUST-68268,3087.05,USD,Authorized,BR,GiftCard,2024-01-05T06:42:25Z
TXN-0005066,CUST-17892,2216.91,CAD,Voided,JP,GiftCard,2024-01-05T06:43:38Z
TXN-0005067,CUST-67199,2527.74,BRL,Voided,UK,SEPA,2024-01-05T06:44:51Z
TXN-0005068,CUST-52111,2487.48,EUR,Voided,US,Visa,2024-01-05T06:46:04Z
TXN-0005069,CUST-47648,4480.99,USD,Captured,IN,Visa,2024-01-05T06:47:17Z
TXN-0005070,CUST-58953,3443.11,INR,Refunded,UK,MasterCard,2024-01-05T06:48:30Z
TXN-0005071,CUST-96634,2638.83,AUD,Declined,AU,Amex,2024-01-05T06:49:43Z
TXN-0005072,CUST-29092,4742.56,EUR,Authorized,AU,SEPA,2024-01-05T06:50:56Z
TXN-0005073,CUST-83318,172.65,BRL,Voided,JP,Visa,2024-01-05T06:52:09Z
TXN-0005074,CUST-23775,2472.51,CAD,Voided,AU,SEPA,2024-01-05T06:53:22Z
TXN-0005075,CUST-72809,2970.26,USD,Voided,CA,BankTransfer,2024-01-05T06:54:35Z
TXN-0005076,CUST-25341,4380.26,GBP,Captured,CA,MasterCard,2024-01-05T06:55:48Z
TXN-0005077,CUST-45109,2867.02,JPY,Authorized,US,GiftCard,2024-01-05T06:57:01Z
TXN-0005078,CUST-31943,1597.20,CAD,Authorized,EU,UPI,2024-01-05T06:58:14Z
TXN-0005079,CUST-37858,2129.96,EUR,Declined,IN,MasterCard,2024-01-05T06:59:27Z
TXN-0005080,CUST-73221,969.56,CAD,Declined,CA,GiftCard,2024-01-05T07:00:40Z
TXN-0005081,CUST-15686,2815.87,EUR,Authorized,AU,Amex,2024-01-05T07:01:53Z
TXN-0005082,CUST-51136,4659.78,INR,Declined,CA,MasterCard,2024-01-05T07:03:06Z
TXN-0005083,CUST-20040,45.52,JPY,Voided,UK,SEPA,2024-01-05T07:04:19Z
TXN-0005084,CUST-44001,2509.72,BRL,Voided,BR,GiftCard,2024-01-05T07:05:32Z
TXN-0005085,CUST-76553,1833.43,GBP,Voided,JP,MasterCard,2024-01-05T07:06:45Z
TXN-0005086,CUST-41304,37.90,CAD,Authorized,EU,Wallet,2024-01-05T07:07:58Z
TXN-0005087,CUST-70977,3061.99,GBP,Declined,CA,GiftCard,2024-01-05T07:09:11Z
TXN-0005088,CUST-6903,1953.94,GBP,Declined,BR,UPI,2024-01-05T07:10:24Z
TXN-0005089,CUST-51656,3635.29,BRL,Voided,AU,Amex,2024-01-05T07:11:37Z
TXN-0005090,CUST-25442,2797.52,GBP,Voided,CA,Amex,2024-01-05T07:12:50Z
TXN-0005091,CUST-93950,2307.27,USD,Voided,BR,BankTransfer,2024-01-05T07:14:03Z
TXN-0005092,CUST-1414,4285.77,INR,Captured,AU,Amex,2024-01-05T07:15:16Z
TXN-0005093,CUST-29753,131.16,GBP,Authorized,US,Wallet,2024-01-05T07:16:29Z
TXN-0005094,CUST-91513,356.33,JPY,Voided,UK,Visa,2024-01-05T07:17:42Z
TXN-0005095,CUST-92446,485.35,AUD,Declined,IN,UPI,2024-01-05T07:18:55Z
TXN-0005096,CUST-90845,4586.82,JPY,Authorized,IN,Wallet,2024-01-05T07:20:08Z
TXN-0005097,CUST-45459,2554.96,EUR,Refunded,EU,BankTransfer,2024-01-05T07:21:21Z
TXN-0005098,CUST-54798,4982.91,JPY,Declined,CA,MasterCard,2024-01-05T07:22:34Z
TXN-0005099,CUST-66398,3600.00,JPY,Captured,UK,BankTransfer,2024-01-05T07:23:47Z
TXN-0005100,CUST-50506,2179.83,INR,Declined,JP,GiftCard,2024-01-05T07:25:00Z
TXN-0005101,CUST-78510,4299.82,EUR,Voided,AU,SEPA,2024-01-05T07:26:13Z
TXN-0005102,CUST-70845,2178.87,AUD,Declined,AU,BankTransfer,2024-01-05T07:27:26Z
TXN-0005103,CUST-91344,2887.21,GBP,Voided,AU,BankTransfer,2024-01-05T07:28:39Z
TXN-0005104,CUST-30489,729.72,BRL,Refunded,IN,Amex,2024-01-05T07:29:52Z
TXN-0005105,CUST-15020,1217.90,USD,Refunded,CA,MasterCard,2024-01-05T07:31:05Z
TXN-0005106,CUST-78792,4894.58,JPY,Refunded,UK,Amex,2024-01-05T07:32:18Z
TXN-0005107,CUST-27434,800.56,AUD,Declined,EU,MasterCard,2024-01-05T07:33:31Z
TXN-0005108,CUST-92867,1183.45,JPY,Declined,JP,Visa,2024-01-05T07:34:44Z
TXN-0005109,CUST-74734,2225.27,AUD,Refunded,US,UPI,2024-01-05T07:35:57Z
TXN-0005110,CUST-79172,4863.81,JPY,Captured,UK,SEPA,2024-01-05T07:37:10Z
TXN-0005111,CUST-66989,1585.98,GBP,Declined,AU,UPI,2024-01-05T07:38:23Z
TXN-0005112,CUST-93504,2212.47,USD,Refunded,BR,UPI,2024-01-05T07:39:36Z
TXN-0005113,CUST-67088,3800.59,USD,Voided,EU,GiftCard,2024-01-05T07:40:49Z
TXN-0005114,CUST-55402,2307.48,BRL,Captured,JP,Wallet,2024-01-05T07:42:02Z
TXN-0005115,CUST-11740,1592.71,AUD,Authorized,EU,Wallet,2024-01-05T07:43:15Z
TXN-0005116,CUST-6559,1705.42,AUD,Refunded,IN,Wallet,2024-01-05T07:44:28Z
TXN-0005117,CUST-22767,1520.22,USD,Captured,IN,Wallet,2024-01-05T07:45:41Z
TXN-0005118,CUST-56735,780.73,GBP,Voided,EU,MasterCard,2024-01-05T07:46:54Z
TXN-0005119,CUST-60012,4553.29,CAD,Declined,EU,Wallet,2024-01-05T07:48:07Z
TXN-0005120,CUST-70559,3328.96,GBP,Captured,US,BankTransfer,2024-01-05T07:49:20Z
TXN-0005121,CUST-63665,1764.03,BRL,Voided,AU,Amex,2024-01-05T07:50:33Z
TXN-0005122,CUST-18218,2294.82,INR,Captured,AU,SEPA,2024-01-05T07:51:46Z
TXN-0005123,CUST-16648,2771.92,AUD,Captured,AU,GiftCard,2024-01-05T07:52:59Z
TXN-0005124,CUST-93346,4271.87,USD,Authorized,US,Wallet,2024-01-05T07:54:12Z
TXN-0005125,CUST-23168,2248.10,GBP,Captured,IN,Amex,2024-01-05T07:55:25Z
TXN-0005126,CUST-59446,1018.05,BRL,Declined,UK,SEPA,2024-01-05T07:56:38Z
TXN-0005127,CUST-49551,4738.11,USD,Refunded,IN,Visa,2024-01-05T07:57:51Z
TXN-0005128,CUST-4697,670.60,USD,Captured,IN,MasterCard,2024-01-05T07:59:04Z
TXN-0005129,CUST-63553,2985.93,CAD,Refunded,CA,UPI,2024-01-05T08:00:17Z
TXN-0005130,CUST-73000,3643.23,USD,Refunded,US,MasterCard,2024-01-05T08:01:30Z
TXN-0005131,CUST-47151,306.87,AUD,Declined,US,GiftCard,2024-01-05T08:02:43Z
TXN-0005132,CUST-16281,1771.54,USD,Authorized,IN,MasterCard,2024-01-05T08:03:56Z
TXN-0005133,CUST-87418,1443.54,USD,Voided,EU,BankTransfer,2024-01-05T08:05:09Z
TXN-0005134,CUST-78595,3352.31,CAD,Captured,IN,Visa,2024-01-05T08:06:22Z
TXN-0005135,CUST-73041,2745.32,GBP,Authorized,BR,Visa,2024-01-05T08:07:35Z
TXN-0005136,CUST-49773,1518.00,INR,Captured,JP,MasterCard,2024-01-05T08:08:48Z
TXN-0005137,CUST-27545,1729.34,INR,Voided,AU,Wallet,2024-01-05T08:10:01Z
TXN-0005138,CUST-95736,2544.56,BRL,Voided,BR,Wallet,2024-01-05T08:11:14Z
TXN-0005139,CUST-18230,3841.66,USD,Declined,BR,BankTransfer,2024-01-05T08:12:27Z
TXN-0005140,CUST-97621,1206.86,AUD,Voided,EU,Amex,2024-01-05T08:13:40Z
TXN-0005141,CUST-66363,2070.50,USD,Captured,US,Amex,2024-01-05T08:14:53Z
TXN-0005142,CUST-18767,3077.35,INR,Declined,CA,GiftCard,2024-01-05T08:16:06Z
TXN-0005143,CUST-36605,4055.70,JPY,Refunded,CA,Amex,2024-01-05T08:17:19Z
TXN-0005144,CUST-15638,3262.62,AUD,Refunded,JP,BankTransfer,2024-01-05T08:18:32Z
TXN-0005145,CUST-49727,955.81,USD,Declined,BR,Wallet,2024-01-05T08:19:45Z
TXN-0005146,CUST-34704,4709.15,EUR,Declined,JP,SEPA,2024-01-05T08:20:58Z
TXN-0005147,CUST-4905,2379.34,USD,Captured,UK,SEPA,2024-01-05T08:22:11Z
TXN-0005148,CUST-95657,3156.03,GBP,Authorized,AU,MasterCard,2024-01-05T08:23:24Z
TXN-0005149,CUST-86218,1631.14,GBP,Authorized,US,Amex,2024-01-05T08:24:37Z
TXN-0005150,CUST-9109,2258.82,CAD,Authorized,US,BankTransfer,2024-01-05T08:25:50Z
TXN-0005151,CUST-26954,3113.91,EUR,Captured,CA,Amex,2024-01-05T08:27:03Z
TXN-0005152,CUST-46756,4374.64,EUR,Voided,US,UPI,2024-01-05T08:28:16Z
TXN-0005153,CUST-47331,4992.43,INR,Authorized,IN,Amex,2024-01-05T08:29:29Z
TXN-0005154,CUST-16479,1602.36,CAD,Voided,CA,SEPA,2024-01-05T08:30:42Z
TXN-0005155,CUST-17391,784.37,GBP,Authorized,UK,Visa,2024-01-05T08:31:55Z
TXN-0005156,CUST-57778,4422.61,USD,Voided,AU,Wallet,2024-01-05T08:33:08Z
TXN-0005157,CUST-56014,2474.42,CAD,Authorized,JP,Amex,2024-01-05T08:34:21Z
TXN-0005158,CUST-67507,1785.88,EUR,Authorized,CA,Visa,2024-01-05T08:35:34Z
TXN-0005159,CUST-65749,105.74,EUR,Captured,BR,Wallet,2024-01-05T08:36:47Z
TXN-0005160,CUST-86173,3201.40,CAD,Authorized,US,GiftCard,2024-01-05T08:38:00Z
TXN-0005161,CUST-8177,3901.17,EUR,Captured,IN,Wallet,2024-01-05T08:39:13Z
TXN-0005162,CUST-97972,418.55,GBP,Declined,BR,UPI,2024-01-05T08:40:26Z
TXN-0005163,CUST-92611,2724.43,GBP,Voided,EU,GiftCard,2024-01-05T08:41:39Z
TXN-0005164,CUST-18281,1363.65,USD,Authorized,CA,Amex,2024-01-05T08:42:52Z
TXN-0005165,CUST-64781,1116.36,CAD,Authorized,EU,Visa,2024-01-05T08:44:05Z
TXN-0005166,CUST-6840,2427.68,EUR,Refunded,BR,UPI,2024-01-05T08:45:18Z
TXN-0005167,CUST-17641,822.98,GBP,Authorized,UK,BankTransfer,2024-01-05T08:46:31Z
TXN-0005168,CUST-6832,1020.30,JPY,Voided,CA,Visa,2024-01-05T08:47:44Z
TXN-0005169,CUST-54538,342.03,INR,Captured,EU,Amex,2024-01-05T08:48:57Z
TXN-0005170,CUST-40341,546.57,BRL,Voided,JP,BankTransfer,2024-01-05T08:50:10Z
TXN-0005171,CUST-46131,3988.97,CAD,Refunded,EU,Wallet,2024-01-05T08:51:23Z
TXN-0005172,CUST-64175,4040.77,INR,Voided,BR,BankTransfer,2024-01-05T08:52:36Z
TXN-0005173,CUST-16911,563.45,AUD,Refunded,IN,BankTransfer,2024-01-05T08:53:49Z
TXN-0005174,CUST-4036,3943.16,BRL,Declined,US,GiftCard,2024-01-05T08:55:02Z
TXN-0005175,CUST-86858,2222.36,GBP,Refunded,AU,SEPA,2024-01-05T08:56:15Z
TXN-0005176,CUST-76951,1668.97,JPY,Voided,EU,Amex,2024-01-05T08:57:28Z
TXN-0005177,CUST-90256,1324.16,EUR,Voided,US,Visa,2024-01-05T08:58:41Z
TXN-0005178,CUST-72264,4904.80,EUR,Voided,EU,MasterCard,2024-01-05T08:59:54Z
TXN-0005179,CUST-11209,2097.22,EUR,Voided,UK,Wallet,2024-01-05T09:01:07Z
TXN-0005180,CUST-9877,4917.24,GBP,Authorized,UK,MasterCard,2024-01-05T09:02:20Z
TXN-0005181,CUST-28292,4404.61,USD,Authorized,AU,Wallet,2024-01-05T09:03:33Z
TXN-0005182,CUST-99541,1270.07,CAD,Refunded,JP,Wallet,2024-01-05T09:04:46Z
TXN-0005183,CUST-15041,1416.52,INR,Authorized,EU,BankTransfer,2024-01-05T09:05:59Z
TXN-0005184,CUST-48114,1209.12,EUR,Declined,UK,UPI,2024-01-05T09:07:12Z
TXN-0005185,CUST-77891,824.60,CAD,Captured,IN,Wallet,2024-01-05T09:08:25Z
TXN-0005186,CUST-88666,3434.60,CAD,Declined,IN,SEPA,2024-01-05T09:09:38Z
TXN-0005187,CUST-86333,3576.17,CAD,Refunded,US,Amex,2024-01-05T09:10:51Z
TXN-0005188,CUST-30422,3756.97,BRL,Captured,JP,Visa,2024-01-05T09:12:04Z
TXN-0005189,CUST-84157,2386.52,USD,Declined,BR,MasterCard,2024-01-05T09:13:17Z
TXN-0005190,CUST-38285,3476.45,CAD,Captured,IN,BankTransfer,2024-01-05T09:14:30Z
TXN-0005191,CUST-60045,1146.94,INR,Authorized,US,SEPA,2024-01-05T09:15:43Z
TXN-0005192,CUST-34455,4212.44,USD,Refunded,EU,UPI,2024-01-05T09:16:56Z
TXN-0005193,CUST-44240,1965.66,CAD,Authorized,BR,Amex,2024-01-05T09:18:09Z
TXN-0005194,CUST-82823,2467.98,GBP,Declined,UK,GiftCard,2024-01-05T09:19:22Z
TXN-0005195,CUST-74745,3362.87,CAD,Captured,CA,Wallet,2024-01-05T09:20:35Z
TXN-0005196,CUST-22836,3242.44,USD,Captured,US,GiftCard,2024-01-05T09:21:48Z
TXN-0005197,CUST-86045,212.73,USD,Declined,EU,Wallet,2024-01-05T09:23:01Z
TXN-0005198,CUST-21515,1213.68,BRL,Captured,JP,GiftCard,2024-01-05T09:24:14Z
TXN-0005199,CUST-28492,55.59,BRL,Refunded,CA,Visa,2024-01-05T09:25:27Z
TXN-0005200,CUST-24217,3594.47,JPY,Authorized,AU,UPI,2024-01-05T09:26:40Z
TXN-0005201,CUST-99323,2212.49,JPY,Authorized,IN,Wallet,2024-01-05T09:27:53Z
TXN-0005202,CUST-45836,4576.23,USD,Authorized,IN,GiftCard,2024-01-05T09:29:06Z
TXN-0005203,CUST-40662,3037.56,JPY,Refunded,BR,SEPA,2024-01-05T09:30:19Z
TXN-0005204,CUST-57730,4712.49,AUD,Captured,EU,UPI,2024-01-05T09:31:32Z
TXN-0005205,CUST-35967,4449.16,JPY,Declined,UK,Amex,2024-01-05T09:32:45Z
TXN-0005206,CUST-16112,568.44,CAD,Authorized,CA,MasterCard,2024-01-05T09:33:58Z
TXN-0005207,CUST-66121,383.27,GBP,Refunded,CA,SEPA,2024-01-05T09:35:11Z
TXN-0005208,CUST-36066,1717.93,AUD,Declined,EU,UPI,2024-01-05T09:36:24Z
TXN-0005209,CUST-94552,2146.71,USD,Captured,AU,UPI,2024-01-05T09:37:37Z
TXN-0005210,CUST-4067,3107.58,INR,Captured,AU,UPI,2024-01-05T09:38:50Z
TXN-0005211,CUST-83543,926.39,INR,Declined,CA,Visa,2024-01-05T09:40:03Z
TXN-0005212,CUST-59871,4245.38,AUD,Authorized,EU,BankTransfer,2024-01-05T09:41:16Z
TXN-0005213,CUST-21088,607.22,AUD,Voided,US,GiftCard,2024-01-05T09:42:29Z
TXN-0005214,CUST-49096,168.58,GBP,Refunded,AU,BankTransfer,2024-01-05T09:43:42Z
TXN-0005215,CUST-36454,1836.24,CAD,Captured,JP,MasterCard,2024-01-05T09:44:55Z
TXN-0005216,CUST-51309,501.39,EUR,Authorized,JP,MasterCard,2024-01-05T09:46:08Z
TXN-0005217,CUST-62266,3631.76,BRL,Authorized,UK,Visa,2024-01-05T09:47:21Z
TXN-0005218,CUST-91294,98.77,EUR,Declined,JP,GiftCard,2024-01-05T09:48:34Z
TXN-0005219,CUST-60030,824.92,GBP,Declined,UK,UPI,2024-01-05T09:49:47Z
TXN-0005220,CUST-21532,1759.79,CAD,Refunded,JP,Amex,2024-01-05T09:51:00Z
TXN-0005221,CUST-52505,3442.12,EUR,Declined,IN,Visa,2024-01-05T09:52:13Z
TXN-0005222,CUST-1991,1799.42,CAD,Voided,AU,Visa,2024-01-05T09:53:26Z
TXN-0005223,CUST-26284,13.37,EUR,Captured,JP,GiftCard,2024-01-05T09:54:39Z
TXN-0005224,CUST-44916,2127.19,CAD,Voided,BR,UPI,2024-01-05T09:55:52Z
TXN-0005225,CUST-99100,2717.26,INR,Captured,IN,Visa,2024-01-05T09:57:05Z
TXN-0005226,CUST-48177,2637.10,INR,Authorized,EU,Wallet,2024-01-05T09:58:18Z
TXN-0005227,CUST-58009,3101.92,JPY,Declined,IN,Amex,2024-01-05T09:59:31Z
TXN-0005228,CUST-6501,2831.58,USD,Refunded,IN,Visa,2024-01-05T10:00:44Z
TXN-0005229,CUST-75030,2874.99,AUD,Authorized,US,Amex,2024-01-05T10:01:57Z
TXN-0005230,CUST-91977,2705.63,AUD,Declined,AU,MasterCard,2024-01-05T10:03:10Z
TXN-0005231,CUST-72831,982.86,INR,Captured,JP,UPI,2024-01-05T10:04:23Z
TXN-0005232,CUST-19925,2816.43,INR,Voided,UK,GiftCard,2024-01-05T10:05:36Z
TXN-0005233,CUST-40091,3356.28,GBP,Authorized,US,UPI,2024-01-05T10:06:49Z
TXN-0005234,CUST-93828,1169.30,AUD,Voided,JP,BankTransfer,2024-01-05T10:08:02Z
TXN-0005235,CUST-41349,2052.31,AUD,Voided,JP,UPI,2024-01-05T10:09:15Z
TXN-0005236,CUST-60703,907.28,EUR,Captured,BR,Wallet,2024-01-05T10:10:28Z
TXN-0005237,CUST-45242,3216.62,INR,Declined,EU,MasterCard,2024-01-05T10:11:41Z
TXN-0005238,CUST-45187,3165.30,GBP,Voided,US,UPI,2024-01-05T10:12:54Z
TXN-0005239,CUST-39673,3190.06,CAD,Declined,US,SEPA,2024-01-05T10:14:07Z
TXN-0005240,CUST-49767,2448.10,EUR,Captured,US,Amex,2024-01-05T10:15:20Z
TXN-0005241,CUST-68515,1865.15,EUR,Declined,JP,BankTransfer,2024-01-05T10:16:33Z
TXN-0005242,CUST-63929,4350.47,GBP,Captured,CA,GiftCard,2024-01-05T10:17:46Z
TXN-0005243,CUST-49526,4272.55,INR,Authorized,US,Wallet,2024-01-05T10:18:59Z
TXN-0005244,CUST-88049,1644.21,BRL,Voided,EU,UPI,2024-01-05T10:20:12Z
TXN-0005245,CUST-71032,3836.58,AUD,Refunded,IN,Wallet,2024-01-05T10:21:25Z
TXN-0005246,CUST-23304,824.90,BRL,Refunded,UK,BankTransfer,2024-01-05T10:22:38Z
TXN-0005247,CUST-34771,4483.78,EUR,Refunded,CA,Wallet,2024-01-05T10:23:51Z
TXN-0005248,CUST-22719,1062.46,INR,Declined,IN,Visa,2024-01-05T10:25:04Z
TXN-0005249,CUST-39013,3731.57,INR,Refunded,JP,Wallet,2024-01-05T10:26:17Z
TXN-0005250,CUST-18286,1040.18,CAD,Authorized,CA,UPI,2024-01-05T10:27:30Z
TXN-0005251,CUST-47396,2628.12,BRL,Voided,UK,MasterCard,2024-01-05T10:28:43Z
TXN-0005252,CUST-5295,2445.51,BRL,Refunded,EU,Wallet,2024-01-05T10:29:56Z
TXN-0005253,CUST-65957,3027.18,JPY,Voided,IN,Amex,2024-01-05T10:31:09Z
TXN-0005254,CUST-11147,4363.73,JPY,Voided,US,Visa,2024-01-05T10:32:22Z
TXN-0005255,CUST-1153,4006.36,JPY,Captured,JP,BankTransfer,2024-01-05T10:33:35Z
TXN-0005256,CUST-46089,2610.02,INR,Refunded,UK,UPI,2024-01-05T10:34:48Z
TXN-0005257,CUST-17852,1850.69,INR,Declined,US,BankTransfer,2024-01-05T10:36:01Z
TXN-0005258,CUST-93509,4389.20,GBP,Declined,BR,UPI,2024-01-05T10:37:14Z
TXN-0005259,CUST-39750,1941.98,AUD,Authorized,UK,Visa,2024-01-05T10:38:27Z
TXN-0005260,CUST-38996,2200.85,CAD,Declined,US,GiftCard,2024-01-05T10:39:40Z
TXN-0005261,CUST-25677,2067.05,GBP,Declined,CA,Wallet,2024-01-05T10:40:53Z
TXN-0005262,CUST-71055,2068.13,JPY,Refunded,EU,UPI,2024-01-05T10:42:06Z
TXN-0005263,CUST-33214,2306.06,INR,Refunded,BR,Wallet,2024-01-05T10:43:19Z
TXN-0005264,CUST-43878,509.90,JPY,Refunded,AU,Wallet,2024-01-05T10:44:32Z
TXN-0005265,CUST-60473,3370.59,EUR,Authorized,BR,BankTransfer,2024-01-05T10:45:45Z
TXN-0005266,CUST-11698,2649.75,INR,Authorized,EU,Amex,2024-01-05T10:46:58Z
TXN-0005267,CUST-53667,1722.05,BRL,Authorized,AU,SEPA,2024-01-05T10:48:11Z
TXN-0005268,CUST-5939,149.76,GBP,Refunded,UK,BankTransfer,2024-01-05T10:49:24Z
TXN-0005269,CUST-20155,3833.27,EUR,Refunded,US,Visa,2024-01-05T10:50:37Z
TXN-0005270,CUST-29914,898.12,AUD,Refunded,AU,SEPA,2024-01-05T10:51:50Z
TXN-0005271,CUST-26237,1007.34,GBP,Authorized,AU,BankTransfer,2024-01-05T10:53:03Z
TXN-0005272,CUST-1678,3212.69,JPY,Authorized,US,UPI,2024-01-05T10:54:16Z
TXN-0005273,CUST-51155,4405.71,JPY,Captured,EU,Amex,2024-01-05T10:55:29Z
TXN-0005274,CUST-79016,4730.14,EUR,Voided,EU,GiftCard,2024-01-05T10:56:42Z
TXN-0005275,CUST-33529,4894.90,USD,Captured,IN,Wallet,2024-01-05T10:57:55Z
TXN-0005276,CUST-66204,982.61,CAD,Declined,BR,Wallet,2024-01-05T10:59:08Z
TXN-0005277,CUST-64440,4668.04,EUR,Declined,CA,MasterCard,2024-01-05T11:00:21Z
TXN-0005278,CUST-12835,2768.28,INR,Refunded,BR,Wallet,2024-01-05T11:01:34Z
TXN-0005279,CUST-80198,101.64,EUR,Refunded,BR,GiftCard,2024-01-05T11:02:47Z
TXN-0005280,CUST-68542,1847.20,CAD,Captured,IN,GiftCard,2024-01-05T11:04:00Z
